OrderPriority,OrderPriorityPrice,Discount,UnitPrice,OrderQuantity,ShippingCost,ProductBaseMargin,Profit
2,7,0.03,105,8,20,0.37,1
2,7,0.02,96,35,9,0.57,1
2,7,0.08,131,34,55,0.69,1
3,10,0.03,5,16,5,0.38,1
1,5,0.03,10,6,1,0.43,1
2,7,0.1,21,15,7,0.78,1
2,7,0.03,105,2,20,0.37,1
2,7,0.02,96,9,9,0.57,1
2,7,0.08,131,8,55,0.69,1
1,5,0.06,6,55,10,0.4,1
1,5,0.02,5,38,8,0.05,0
1,5,0,17,4,2,0.45,1
1,5,0.06,7,18,10,0.83,1
1,5,0.04,301,16,24,0.52,1
1,5,0.08,45,57,2,0.55,1
1,5,0.06,6,14,10,0.4,1
1,5,0.02,5,10,8,0.05,0
4,15,0.09,11,17,5,0.59,1
1,5,0,17,1,2,0.45,1
1,5,0.06,7,4,10,0.83,1
1,5,0.04,301,4,24,0.52,1
1,5,0.08,45,14,2,0.55,1
3,10,0.07,30,7,9,0.74,1
3,10,0.07,2,59,2,0.51,1
1,5,0.09,38,22,5,0.56,1
1,5,0.07,5,35,2,0.51,1
1,5,0,126,30,9,0.57,1
1,5,0.02,126,65,8,0.57,1
3,10,0.07,2,15,2,0.51,1
1,5,0.09,38,5,5,0.56,1
1,5,0.07,5,9,2,0.51,1
1,5,0,126,7,9,0.57,1
1,5,0.02,126,16,8,0.57,1
4,15,0.04,4,27,7,0.49,1
4,15,0.06,35,55,9,0.56,1
2,7,0.1,101,12,7,0.4,1
3,10,0.05,7,5,6,0.08,0
1,5,0.08,100,10,20,0.5,1
4,15,0.04,4,7,7,0.49,0
4,15,0.06,35,14,9,0.56,1
2,7,0.1,101,3,7,0.4,1
2,7,0.09,178,1,20,0.55,1
2,7,0.05,301,7,7,0.48,1
3,10,0,28,14,2,0.4,1
3,10,0.03,22,14,4,0.52,1
3,10,0,6,15,8,0.37,1
1,5,0.08,11,4,5,0.59,1
1,5,0.04,43,58,5,0.56,1
2,7,0.04,56,43,4,0.74,1
1,5,0.08,11,1,5,0.59,0
1,5,0.04,43,15,5,0.56,1
2,7,0.04,56,11,4,0.74,1
2,7,0.08,90,18,42,0.66,1
2,7,0.05,8,63,4,0.42,1
2,7,0.07,121,62,26,0.38,1
2,7,0.06,2,5,7,0.38,0
2,7,0.04,6,14,1,0.39,1
4,15,0.07,8,12,4,0.52,1
2,7,0.08,90,4,42,0.66,1
2,7,0.05,8,16,4,0.42,1
1,5,0.08,138,5,35,0.5,1
2,7,0.07,121,16,26,0.38,1
4,15,0.08,5,7,1,0.36,0
4,15,0.02,3,12,1,0.56,1
4,15,0.03,91,4,14,0.36,1
2,7,0.07,123,5,70,0.74,1
0,0,0.04,3,1,2,0.39,0
1,5,0.04,41,14,2,0.44,1
1,5,0.03,15,17,5,0.81,1
2,7,0.07,123,1,70,0.74,1
2,7,0.03,5,15,5,0.64,1
3,10,0.1,5,42,1,0.52,1
4,15,0.09,101,59,7,0.4,1
0,0,0,43,4,3,0.36,1
3,10,0.1,5,10,1,0.52,1
4,15,0.09,101,15,7,0.4,1
2,7,0.08,12,54,7,0.04,1
1,5,0.08,10,41,6,0.39,1
3,10,0.1,265,55,18,0.58,1
2,7,0.08,12,14,7,0.04,0
3,10,0.05,8,13,2,0.38,1
3,10,0.02,12,16,6,0.6,1
1,5,0.08,10,10,6,0.39,1
3,10,0.1,265,14,18,0.58,1
3,10,0.06,5,27,2,0.36,1
3,10,0.04,17,26,3,0.56,1
3,10,0.02,41,5,20,0.36,1
3,10,0.06,1,10,1,0.81,0
3,10,0.06,5,7,2,0.36,1
3,10,0.04,17,6,3,0.56,1
1,5,0.06,146,71,52,0.69,1
4,15,0.02,7,19,5,0.37,1
1,5,0.06,146,18,52,0.69,1
4,15,0.08,295,67,43,0.57,1
4,15,0.04,23,12,5,0.55,1
4,15,0,8,45,6,0.36,1
4,15,0.08,295,17,43,0.57,1
4,15,0.04,23,3,5,0.55,1
4,15,0,8,11,6,0.36,1
4,15,0.02,4,11,3,0.39,0
1,5,0.07,96,20,14,0.38,1
4,15,0.06,12,83,6,0.36,1
2,7,0.02,10,81,13,0.57,1
1,5,0.07,96,5,14,0.38,1
0,0,0.04,5,24,5,0.36,1
3,10,0,6,13,6,0.36,1
0,0,0.04,3,23,1,0.4,1
4,15,0.06,12,21,6,0.36,1
2,7,0.02,10,20,13,0.57,1
0,0,0.02,3,20,1,0.58,1
0,0,0.07,2,3,1,0.52,1
3,10,0.95,376,11,86,0.74,1
0,0,0.06,111,5,3,0.57,1
1,5,0.09,166,83,20,0.4,1
1,5,0.06,105,26,42,0.75,1
1,5,0.09,166,21,20,0.4,1
1,5,0.06,105,6,42,0.75,1
1,5,0.05,3,11,5,0.56,1
1,5,0.08,219,49,70,0.15,1
0,0,0.07,5,14,4,0.64,1
0,0,0.09,10,12,6,0.48,1
1,5,0.95,219,12,70,0.15,1
0,0,0.07,5,3,4,0.64,1
0,0,0.09,10,3,6,0.48,1
3,10,0.09,9,95,4,0.58,1
3,10,0.06,7,19,5,0.37,1
4,15,0.07,31,14,4,0.64,1
4,15,0.01,1,1,1,0.37,0
1,5,0.02,276,11,24,0.5,1
2,7,0.08,29,17,1,0.38,1
2,7,0.07,100,8,20,0.5,1
3,10,0.09,9,24,4,0.58,1
4,15,0.08,3,69,2,0.84,1
0,0,0.08,23,24,5,0.39,1
0,0,0.09,35,39,5,0.6,1
4,15,0.08,3,17,2,0.84,1
1,5,0.01,9,24,6,0.59,1
1,5,0.09,15,15,8,0.39,1
1,5,0.03,121,11,9,0.35,1
0,0,0.08,23,6,5,0.39,1
0,0,0.09,35,10,5,0.6,1
3,10,0.01,41,21,17,0.36,1
1,5,0.01,18,81,9,0.47,1
4,15,0.06,2,33,6,0.37,1
1,5,0.01,18,20,9,0.47,1
0,0,0.07,6,1,3,0.54,1
1,5,0.01,5,2,5,0.36,0
1,5,0.95,32,8,46,0.65,1
4,15,0.06,2,8,6,0.37,0
3,10,0.04,19,61,5,0.37,1
3,10,0.1,218,81,18,0.57,1
3,10,0.09,20,12,7,0.49,1
3,10,0,2,59,1,0.52,1
4,15,0.01,41,11,14,0.57,1
4,15,0.04,349,8,60,0.5,1
3,10,0.04,19,15,5,0.37,1
3,10,0.1,218,20,18,0.57,1
3,10,0.09,20,3,7,0.49,1
3,10,0,2,15,1,0.52,1
3,10,0.07,79,9,20,0.43,1
1,5,0.07,32,65,7,0.49,1
3,10,0.01,6,15,7,0.36,1
3,10,0.01,206,6,5,0.56,1
1,5,0.07,32,16,7,0.49,1
4,15,0.05,66,10,3,0.55,1
2,7,0.05,141,11,36,0.77,1
2,7,0.06,4,14,1,0.39,1
1,5,0.06,7,71,2,0.39,1
1,5,0.06,7,18,2,0.39,1
2,7,0.03,371,24,99,0.65,1
2,7,0,180,8,14,0.57,1
2,7,0.07,4,87,1,0.39,1
4,15,0.07,34,26,4,0.59,1
2,7,0.07,4,22,1,0.39,1
4,15,0.03,34,3,19,0.58,1
4,15,0.07,34,6,4,0.59,1
4,15,0.08,115,57,59,0.76,1
4,15,0.08,115,14,59,0.76,1
4,15,0.02,6,1,1,0.55,0
0,0,0.1,8,4,5,0.4,1
0,0,0.1,21,22,53,0.78,1
0,0,0.95,287,14,62,0.78,1
3,10,0.06,7,75,5,0.37,1
4,15,0.07,105,22,42,0.75,1
3,10,0,141,16,53,0.65,1
3,10,0.01,218,22,18,0.57,1
3,10,0.09,51,17,7,0.73,1
4,15,0.03,3,2,1,0.08,0
3,10,0.04,50,14,20,0.45,1
2,7,0.95,260,20,67,0.65,1
4,15,0.08,4,6,7,0.38,0
4,15,0.08,6,11,5,0.36,1
4,15,0.04,3,18,1,0.38,1
4,15,0.02,6,7,7,0.37,0
0,0,0.1,11,5,3,0.38,1
0,0,0.06,21,5,1,0.35,1
3,10,0.03,66,22,5,0.57,1
3,10,0.04,5,10,8,0.05,0
0,0,0.04,23,17,5,0.55,1
0,0,0.09,7,47,6,0.39,1
0,0,0.09,7,12,6,0.39,1
0,0,0.05,20,10,6,0.38,1
1,5,0.08,83,2,6,0.45,1
1,5,0.06,20,17,6,0.38,1
2,7,0.09,66,43,20,0.59,1
2,7,0.1,8,32,6,0.36,1
2,7,0.05,10,59,5,0.4,1
1,5,0.09,10,30,6,0.36,1
2,7,0.09,66,11,20,0.59,1
2,7,0.1,8,8,6,0.36,1
2,7,0.05,10,15,5,0.4,1
1,5,0.09,10,7,6,0.36,1
0,0,0.08,7,18,2,0.47,1
3,10,0,8,4,2,0.74,1
3,10,0.03,7,5,7,0.37,0
2,7,0,20,3,9,0.37,1
3,10,0.02,13,10,5,0.82,1
1,5,0.1,7,4,6,0.39,0
1,5,0.01,206,33,3,0.58,1
1,5,0.06,4,45,1,0.38,1
1,5,0.07,112,77,69,0.63,1
2,7,0.07,5,14,5,0.36,1
3,10,0.03,161,11,30,0.62,1
1,5,0.07,21,21,1,0.37,1
3,10,0.07,41,4,2,0.44,1
0,0,0.1,8,16,2,0.74,1
2,7,0.03,6,13,5,0.39,1
2,7,0.02,54,11,6,0.62,1
2,7,0.01,6,1,6,0.41,0
1,5,0.1,7,1,6,0.39,0
1,5,0.01,206,8,3,0.58,1
1,5,0.06,4,11,1,0.38,1
1,5,0.95,112,19,69,0.63,1
2,7,0.1,301,99,65,0.56,1
2,7,0.01,3,49,1,0.37,1
2,7,0.1,301,25,65,0.56,1
2,7,0.01,3,12,1,0.37,1
1,5,0.03,206,77,5,0.59,1
1,5,0.09,2,8,2,0.46,1
1,5,0.07,21,85,1,0.37,1
3,10,0.1,363,7,20,0.57,1
1,5,0.03,206,19,5,0.59,1
1,5,0.09,2,2,2,0.46,0
4,15,0,6,14,6,0.37,1
0,0,0.07,105,22,10,0.79,1
0,0,0.01,66,21,5,0.58,1
0,0,0.03,4,174,8,0.05,1
0,0,0.03,4,44,8,0.05,1
1,5,0.07,96,16,35,0.5,1
1,5,0.08,156,24,9,0.58,1
4,15,0.04,128,73,13,0.5,1
3,10,0,11,4,5,0.36,1
3,10,0.06,7,22,6,0.37,1
4,15,0.04,128,18,13,0.5,1
3,10,0,241,17,60,0.56,1
3,10,0.09,6,10,10,0.36,1
0,0,0.08,101,16,14,0.37,1
0,0,0.04,23,7,8,0.39,1
2,7,0.05,21,19,1,0.37,1
1,5,0.09,7,6,6,0.69,1
1,5,0.01,7,20,6,0.37,1
3,10,0,11,1,5,0.36,0
3,10,0.06,7,5,6,0.37,0
4,15,0.04,61,83,5,0.56,1
1,5,0,36,87,1,0.55,1
1,5,0.1,296,67,54,0.76,1
4,15,0.04,61,21,5,0.56,1
1,5,0,36,22,1,0.55,1
1,5,0.95,296,17,54,0.76,1
2,7,0,5,2,1,0.52,0
0,0,0.03,31,17,6,0.4,1
4,15,0.06,6,63,5,0.36,1
4,15,0.06,12,14,6,0.57,1
3,10,0.01,7,21,6,0.39,1
3,10,0.04,301,2,65,0.56,1
3,10,0.01,3,8,4,0.44,0
4,15,0.06,6,16,5,0.36,1
4,15,0.06,12,3,6,0.57,0
0,0,0.02,11,12,5,0.36,1
4,15,0.1,66,14,9,0.56,1
4,15,0.1,9,9,7,0.45,1
2,7,0.03,6,19,7,0.37,1
0,0,0.01,71,95,38,0.78,1
0,0,0.07,376,2,86,0.74,1
3,10,0.04,126,5,8,0.58,1
3,10,0.03,4,25,1,0.37,1
3,10,0.07,12,1,6,0.38,0
3,10,0.01,156,15,9,0.58,1
0,0,0.01,71,24,38,0.78,1
0,0,0.07,376,1,86,0.74,1
4,15,0.05,8,19,6,0.35,1
3,10,0.02,501,12,69,0.37,1
4,15,0.1,29,25,9,0.56,1
4,15,0.1,29,6,9,0.56,1
3,10,0.04,8,12,4,0.61,1
1,5,0.05,36,59,1,0.35,1
4,15,0.02,600,20,24,0.5,1
4,15,0.02,224,2,15,0.38,1
4,15,0.07,141,66,36,0.77,1
0,0,0.03,7,41,2,0.4,1
3,10,0.1,10,20,6,0.41,1
1,5,0.05,36,15,1,0.35,1
4,15,0.02,600,5,24,0.5,1
4,15,0.02,224,1,15,0.38,1
4,15,0.07,141,17,36,0.77,1
0,0,0.03,7,10,2,0.4,1
1,5,0.05,4,14,1,0.38,1
3,10,0.02,66,16,9,0.56,1
3,10,0.01,100,45,20,0.52,1
3,10,0.1,12,88,6,0.52,1
1,5,0.05,4,3,1,0.38,0
3,10,0.02,66,4,9,0.56,1
3,10,0.02,6,1,8,0.36,0
0,0,0.1,5,2,6,0.08,0
0,0,0.01,108,18,6,0.65,1
3,10,0.03,77,24,20,0.54,1
3,10,0.1,2,14,1,0.37,0
3,10,0.01,100,11,20,0.52,1
3,10,0.1,12,22,6,0.52,1
4,15,0,2,35,1,0.56,1
4,15,0,2,9,1,0.56,0
4,15,0.09,96,18,5,0.56,1
2,7,0.03,259,24,54,0.55,1
1,5,0.02,9,11,7,0.45,1
1,5,0.02,450,23,49,0.38,1
3,10,0.04,12,8,6,0.38,1
3,10,0.1,66,16,9,0.58,1
0,0,0.1,419,20,20,0.05,1
4,15,0.03,351,68,59,0.55,1
2,7,0.1,12,6,6,0.35,1
1,5,0.01,12,15,6,0.57,1
1,5,0.06,10,1,3,0.6,0
4,15,0.03,351,17,59,0.55,1
2,7,0.1,12,1,6,0.35,0
4,15,0,5,32,8,0.05,0
3,10,0.05,21,22,3,0.81,1
4,15,0,5,8,8,0.05,0
1,5,0,5,5,1,0.36,1
1,5,0.07,2,22,1,0.38,1
3,10,0.09,2,90,5,0.37,1
0,0,0.02,3,8,1,0.36,1
4,15,0.04,3,10,2,0.84,1
4,15,0.08,8,7,7,0.59,1
3,10,0.09,2,22,5,0.37,1
4,15,0.04,56,8,3,0.59,1
0,0,0.1,9,23,4,0.58,1
4,15,0.05,2,20,1,0.56,1
3,10,0.08,21,8,7,0.78,1
3,10,0,225,10,29,0.72,1
1,5,0.05,2,3,5,0.43,0
1,5,0.08,15,21,11,0.58,1
4,15,0.03,116,4,2,0.49,1
4,15,0.08,71,14,38,0.78,1
1,5,0.09,551,76,65,0.66,1
2,7,0.03,5,96,6,0.54,1
0,0,0.1,206,13,9,0.56,1
1,5,0.95,551,19,65,0.66,1
2,7,0.03,5,24,6,0.54,1
0,0,0.07,23,27,5,0.39,1
4,15,0.08,51,6,14,0.56,1
4,15,0.03,101,4,45,0.69,1
0,0,0.07,23,7,5,0.39,1
4,15,0.03,16,2,13,0.37,0
1,5,0.08,35,3,8,0.38,1
3,10,0.06,106,2,14,0.65,1
3,10,0.1,35,18,9,0.56,1
4,15,0.08,51,1,14,0.56,0
4,15,0.03,101,1,45,0.69,1
3,10,0.02,66,20,9,0.55,1
1,5,0.08,2,8,5,0.4,0
4,15,0.07,23,8,8,0.51,1
3,10,0.06,128,92,13,0.5,1
3,10,0.02,66,5,9,0.55,1
0,0,0.01,7,8,5,0.36,1
1,5,0.08,2,2,5,0.4,0
4,15,0.07,23,2,8,0.51,1
3,10,0.06,128,23,13,0.5,1
1,5,0.01,6,20,5,0.35,1
1,5,0,71,49,27,0.6,1
1,5,0.08,16,43,7,0.56,1
3,10,0.01,166,53,20,0.4,1
3,10,0.05,23,8,17,0.39,1
2,7,0.05,5,13,1,0.36,1
2,7,0.08,66,5,5,0.56,1
2,7,0.06,3,20,1,0.39,1
2,7,0.01,3,1,1,0.39,0
3,10,0.07,2,3,1,0.37,0
1,5,0,71,12,27,0.6,1
1,5,0.08,16,11,7,0.56,1
3,10,0.01,166,13,20,0.4,1
3,10,0.05,23,2,17,0.39,0
2,7,0.08,3,19,1,0.56,1
0,0,0.03,9,62,6,0.36,1
0,0,0.05,111,35,30,0.71,1
4,15,0.08,86,22,1,0.85,1
3,10,0.06,6,11,8,0.39,1
0,0,0.03,9,16,6,0.36,1
0,0,0.05,111,9,30,0.71,1
0,0,0.06,1360,2,15,0.59,1
0,0,0,34,4,19,0.58,1
0,0,0.08,14,55,5,0.49,1
0,0,0.1,196,20,9,0.6,1
4,15,0.03,7,66,8,0.38,1
4,15,0,30,29,2,0.5,1
2,7,0,31,74,7,0.64,1
2,7,0.04,4,72,6,0.4,1
2,7,0.1,66,45,5,0.58,1
2,7,0.02,39,39,2,0.54,1
2,7,0.04,18,49,9,0.47,1
2,7,0.07,2,70,1,0.66,1
2,7,0.03,700,1,24,0.41,1
2,7,0.09,159,10,60,0.55,1
0,0,0.08,14,14,5,0.49,1
0,0,0.1,196,5,9,0.6,1
0,0,0.08,2,18,6,0.37,1
1,5,0.06,50,9,20,0.41,1
3,10,0.08,48,49,6,0.37,1
2,7,0.09,41,4,20,0.36,1
2,7,0.1,10,9,6,0.35,1
2,7,0.07,16,19,7,0.56,1
4,15,0.03,7,17,8,0.38,1
4,15,0,30,7,2,0.5,1
2,7,0,31,19,7,0.64,1
2,7,0.04,4,18,6,0.4,1
2,7,0.1,66,11,5,0.58,1
2,7,0.02,39,10,2,0.54,1
2,7,0.04,18,12,9,0.47,1
2,7,0.07,2,18,1,0.66,1
3,10,0,4,23,3,0.39,1
3,10,0.03,7,11,2,0.4,1
3,10,0.05,6,19,9,0.36,1
4,15,0,14,20,8,0.39,1
2,7,0.1,26,60,14,0.6,1
2,7,0.1,26,15,14,0.6,1
0,0,0.01,111,23,14,0.69,1
4,15,0.1,29,72,5,0.38,1
3,10,0.06,7,23,6,0.08,0
3,10,0.01,20,8,6,0.38,1
4,15,0.1,29,18,5,0.38,1
3,10,0.08,48,12,6,0.37,1
3,10,0.06,7,6,6,0.08,0
4,15,0.1,178,20,20,0.55,1
0,0,0.01,13,22,9,0.39,1
0,0,0.07,126,12,8,0.58,1
4,15,0.03,126,5,8,0.58,1
2,7,0,81,1,35,0.81,1
4,15,0.04,700,14,24,0.54,1
2,7,0.04,6,66,10,0.37,1
2,7,0.09,15,62,11,0.58,1
2,7,0.1,9,74,9,0.43,1
2,7,0.09,6,47,2,0.56,1
2,7,0.04,6,17,10,0.37,1
2,7,0.09,15,16,11,0.58,1
3,10,0.09,416,10,11,0.57,1
4,15,0.04,35,23,20,0.38,1
1,5,0.03,4,10,1,0.37,1
3,10,0.06,301,11,7,0.48,1
3,10,0.09,71,9,89,0.72,1
3,10,0.02,16,3,11,0.6,1
2,7,0.1,9,19,9,0.43,1
2,7,0.09,6,12,2,0.56,1
1,5,0.07,4,23,1,0.44,1
1,5,0.09,3,8,1,0.55,1
0,0,0,31,3,4,0.74,1
0,0,0,18,20,9,0.47,1
0,0,0.08,6,18,3,0.54,1
0,0,0.02,131,4,1,0.55,1
0,0,0.09,6,7,8,0.37,1
4,15,0.02,2,35,2,0.59,1
4,15,0.02,28,76,14,0.58,1
1,5,0.06,32,80,2,0.42,1
1,5,0.06,5,6,5,0.38,1
1,5,0.06,17,68,9,0.56,1
1,5,0,209,37,69,0.79,1
0,0,0,61,14,49,0.59,1
4,15,0,40,55,10,0.55,1
4,15,0.02,2,9,2,0.59,0
4,15,0.02,28,19,14,0.58,1
1,5,0.06,32,20,2,0.42,1
1,5,0.06,5,1,5,0.38,0
1,5,0.06,17,17,9,0.56,1
1,5,0,209,9,69,0.79,1
0,0,0,61,3,49,0.59,1
4,15,0,40,14,10,0.55,1
3,10,0.01,348,11,40,0.62,1
3,10,0.09,196,16,4,0.57,1
4,15,0.01,47,18,5,0.46,1
4,15,0.09,86,1,1,0.39,1
3,10,0,20,92,6,0.38,1
0,0,0.01,8,94,3,0.4,1
0,0,0.09,5,55,5,0.38,1
3,10,0,20,23,6,0.38,1
3,10,0.08,10,11,2,0.43,1
0,0,0.01,8,23,3,0.4,1
0,0,0.09,5,14,5,0.38,1
3,10,0.06,96,12,5,0.56,1
3,10,0.06,96,3,5,0.56,1
3,10,0.05,176,21,9,0.57,1
4,15,0.07,14,3,7,0.08,0
1,5,0.1,22,78,3,0.55,1
1,5,0.05,90,96,20,0.4,1
3,10,0.04,30,39,6,0.51,1
1,5,0.1,22,20,3,0.55,1
1,5,0.05,90,24,20,0.4,1
2,7,0.01,86,17,3,0.37,1
1,5,0.03,2,22,5,0.41,1
3,10,0.04,30,10,6,0.51,1
4,15,0.07,20,37,6,0.38,1
4,15,0.1,6,47,7,0.37,1
4,15,0.07,20,9,6,0.38,1
4,15,0.1,6,12,7,0.37,1
3,10,0.09,4,20,5,0.04,0
3,10,0.07,5,11,2,0.36,1
4,15,0.05,44,18,4,0.08,1
0,0,0.02,6,35,5,0.37,1
4,15,0.06,7,6,2,0.48,1
4,15,0.16,14,24,7,0.54,1
3,10,0.05,14,96,2,0.49,1
3,10,0.05,14,24,2,0.49,1
2,7,0.08,31,13,4,0.64,1
2,7,0.07,126,8,8,0.57,1
4,15,0.02,321,51,44,0.63,1
4,15,0.1,6,32,10,0.36,1
4,15,0.06,86,39,1,0.39,1
4,15,0.95,321,13,44,0.63,1
2,7,0.09,14,1,5,0.46,0
2,7,0.02,116,6,6,0.58,1
2,7,0.09,19,19,9,0.37,1
4,15,0.1,6,8,10,0.36,0
4,15,0.06,86,10,1,0.39,1
3,10,0.08,6,53,5,0.68,1
0,0,0.08,201,79,24,0.58,1
0,0,0.06,811,39,16,0.56,1
0,0,0.06,5,61,1,0.85,1
1,5,0.09,3,41,4,0.56,1
3,10,0.08,6,13,5,0.68,1
0,0,0.08,201,20,24,0.58,1
0,0,0.06,811,10,16,0.56,1
0,0,0.06,5,15,1,0.85,1
1,5,0,1,9,1,0.37,0
1,5,0.05,2,22,1,0.6,1
3,10,0.03,71,1,4,0.59,1
2,7,0.05,9,12,7,0.57,1
4,15,0.04,8,99,8,0.55,1
4,15,0.04,116,33,4,0.56,1
2,7,0.05,305,33,20,0.05,1
4,15,0.06,131,22,30,0.78,1
0,0,0.08,31,15,20,0.4,1
0,0,0,376,23,86,0.74,1
4,15,0.04,8,25,8,0.55,1
4,15,0.04,116,8,4,0.56,1
2,7,0.05,305,8,20,0.05,1
1,5,0.03,20,24,6,0.38,1
3,10,0,3,20,1,0.59,1
3,10,0.03,3,20,1,0.39,1
3,10,0.03,52,20,20,0.55,1
4,15,0.06,131,5,30,0.78,1
0,0,0.02,32,19,35,0.81,1
0,0,0.06,183,11,69,0.72,1
2,7,0,31,7,4,0.44,1
2,7,0.08,20,3,6,0.38,1
0,0,0.08,10,23,5,0.59,1
4,15,0.05,14,1,2,0.49,0
4,15,0.08,56,1,3,0.83,1
0,0,0.04,13,4,5,0.59,1
1,5,0.04,40,6,9,0.65,1
2,7,0.07,55,3,11,0.36,1
2,7,0.07,15,12,8,0.57,1
2,7,0.04,196,14,4,0.56,1
0,0,0.04,10,19,5,0.4,1
3,10,0.07,26,42,5,0.05,1
3,10,0.01,136,19,29,0.76,1
3,10,0.07,151,19,14,0.38,1
2,7,0.04,196,3,4,0.56,1
1,5,0.02,126,77,9,0.59,1
0,0,0.02,6,9,5,0.37,1
1,5,0.03,6,20,2,0.35,1
3,10,0.06,3,14,1,0.58,1
1,5,0.09,3,10,4,0.56,1
1,5,0.02,126,19,9,0.59,1
4,15,0.09,36,33,5,0.85,1
4,15,0.04,43,69,5,0.56,1
4,15,0.01,6,6,1,0.39,0
4,15,0.04,6,43,1,0.4,1
4,15,0.09,36,8,5,0.85,1
4,15,0.04,43,17,5,0.56,1
4,15,0.01,6,1,1,0.39,0
4,15,0.04,6,11,1,0.4,1
4,15,0.01,6,79,5,0.37,1
4,15,0.02,10,32,5,0.59,1
2,7,0.1,5,18,1,0.36,1
2,7,0.02,6,49,6,0.37,1
4,15,0.01,41,8,14,0.57,1
3,10,0.09,31,1,12,0.37,0
3,10,0.09,35,21,15,0.37,1
4,15,0.01,6,20,5,0.37,1
4,15,0.02,10,8,5,0.59,1
1,5,0.1,68,19,1,0.58,1
2,7,0.1,5,4,1,0.36,0
2,7,0.02,6,12,6,0.37,1
4,15,0.01,41,2,14,0.57,1
1,5,0.1,11,5,5,0.59,1
1,5,0.01,32,21,2,0.42,1
1,5,0,5,1,5,0.36,0
1,5,0,57,10,13,0.56,1
3,10,0.03,7,77,0,0.38,1
3,10,0.01,21,47,3,0.81,1
1,5,0.02,15,30,11,0.58,1
1,5,0.01,2,85,3,0.82,1
3,10,0.03,7,19,0,0.38,1
3,10,0.01,21,12,3,0.81,1
1,5,0.02,15,7,11,0.58,1
1,5,0.01,2,21,3,0.82,1
0,0,0.04,279,3,35,0.8,1
2,7,0.1,5,2,2,0.72,0
2,7,0.01,2,11,1,0.58,1
2,7,0.03,5,2,2,0.51,0
1,5,0.09,210,24,21,0.59,1
3,10,0.01,39,23,2,0.54,1
2,7,0.03,5,1,2,0.51,0
3,10,0.03,41,16,5,0.57,1
3,10,0.09,3,22,1,0.37,1
0,0,0.1,43,30,6,0.5,1
0,0,0.06,101,35,16,0.57,1
3,10,0.03,41,4,5,0.57,1
3,10,0.09,3,5,1,0.37,0
0,0,0.05,8,16,2,0.74,1
0,0,0.1,43,7,6,0.5,1
0,0,0.06,101,9,16,0.57,1
0,0,0.01,14,49,7,0.38,1
0,0,0.01,14,12,7,0.38,1
4,15,0.1,10,13,2,0.36,1
2,7,0.1,26,24,5,0.05,1
2,7,0.06,3,41,1,0.45,1
2,7,0.1,26,6,5,0.05,0
2,7,0.06,3,10,1,0.45,1
2,7,0.03,13,26,1,0.35,1
4,15,0.06,1938,6,14,0.06,1
2,7,0.03,13,6,1,0.35,1
2,7,0.09,8,21,2,0.52,1
3,10,0.05,280,15,23,0.59,1
3,10,0.02,66,18,9,0.55,1
1,5,0.04,152,8,7,0.74,1
1,5,0.01,5,14,7,0.38,1
4,15,0.09,316,9,20,0.38,1
0,0,0.05,29,6,5,0.38,1
2,7,0.05,101,21,36,0.62,1
3,10,0,3,91,4,0.56,1
3,10,0,3,23,4,0.56,1
2,7,0.07,101,3,35,0.82,1
2,7,0.06,20,8,7,0.49,1
3,10,0.01,897,7,20,0.38,1
3,10,0.02,30,24,2,0.5,1
0,0,0.07,600,85,24,0.5,1
0,0,0.02,136,89,29,0.76,1
0,0,0.02,179,4,29,0.74,1
0,0,0.07,600,21,24,0.5,1
0,0,0.02,136,22,29,0.76,1
0,0,0.02,179,1,29,0.74,1
0,0,0.07,201,16,24,0.58,1
0,0,0.01,12,5,6,0.38,1
0,0,0,126,33,8,0.57,1
0,0,0.09,8,57,8,0.55,1
0,0,0.01,15,61,11,0.58,1
4,15,0.02,21,45,1,0.83,1
1,5,0.05,213,6,52,0.64,1
0,0,0.09,5,12,5,0.64,1
4,15,0.01,6,8,1,0.4,1
0,0,0,126,8,8,0.57,1
0,0,0.09,8,14,8,0.55,1
0,0,0.01,15,15,11,0.58,1
3,10,0.07,201,6,24,0.58,1
3,10,0.04,6,12,7,0.37,1
3,10,0.06,2,10,1,0.83,1
3,10,0.95,260,2,67,0.61,1
3,10,0.03,180,16,14,0.57,1
4,15,0.07,4,5,3,0.35,0
4,15,0.02,21,11,1,0.83,1
1,5,0.05,213,1,52,0.64,1
0,0,0.05,321,49,29,0.66,1
4,15,0.08,21,61,9,0.59,1
0,0,0.05,321,12,29,0.66,1
4,15,0.08,21,15,9,0.59,1
3,10,0.04,23,7,2,0.46,1
1,5,0.1,33,20,6,0.75,1
0,0,0.03,9,59,2,0.52,1
0,0,0.01,156,28,9,0.58,1
1,5,0.08,10,83,2,0.38,1
0,0,0.03,9,15,2,0.52,1
0,0,0.01,156,7,9,0.58,1
4,15,0.95,151,2,39,0.75,1
4,15,0.09,56,2,5,0.83,1
1,5,0.08,10,21,2,0.38,1
3,10,0.07,58,13,1,0.38,1
0,0,0.03,24,22,7,0.35,1
1,5,0.95,146,21,44,0.64,1
4,15,0.01,17,15,8,0.38,1
1,5,0.08,14,15,9,0.56,1
1,5,0.95,213,16,110,0.73,1
3,10,0.1,91,9,30,0.61,1
3,10,0.07,66,13,4,0.59,1
2,7,0.05,60,18,4,0.57,1
