OrderPriority,OrderPriorityPrice,Discount,UnitPrice,OrderQuantity,ShippingCost,ProductBaseMargin,Profit
0,0,0.05,35,8,9,0.56,133.8
0,0,0.05,16,10,11,0.6,77
4,15,0.05,6,5,6,0.37,3.6
0,0,0.09,7,9,5,0.37,12.64
0,0,0.06,16,1,13,0.37,-8.04
2,7,0.08,244,14,43,0.55,1562.52
2,7,0.1,5,4,5,0.66,6.2
2,7,0.07,5,1,1,0.36,0.45
4,15,0.04,131,12,130,0.78,1033.28
0,0,0.04,305,55,20,0.05,147.75
0,0,0.09,3,17,1,0.38,13.79
0,0,0.1,126,46,4,0.57,2720.12
0,0,0.95,151,56,39,0.75,-1730.2
0,0,0.04,305,14,20,0.05,22.7
0,0,0.09,3,4,1,0.38,2.48
0,0,0.1,126,11,4,0.57,647.42
3,10,0.07,9,10,4,0.38,23.9
3,10,0.01,4,12,1,0.44,19.64
1,5,0.04,36,6,15,0.4,62.76
0,0,0.95,151,14,39,0.75,-461.8
4,15,0.09,218,43,29,0.68,5501.66
4,15,0.05,209,9,69,0.79,1322.94
3,10,0,2,3,1,0.57,2.42
2,7,0.01,5,12,6,0.47,21.6
1,5,0.05,12,10,9,0.59,55.8
1,5,0.1,55,9,11,0.36,117.7
4,15,0.09,218,11,29,0.68,1385.82
4,15,0.05,209,2,69,0.79,240.32
1,5,0.01,6,46,6,0.4,101.64
0,0,0.01,7,11,3,0.35,23.18
0,0,0,12,8,5,0.58,50.68
0,0,0.07,6,7,8,0.37,4.6
4,15,0.01,4,5,5,0.04,-4.44
4,15,0.09,4,1,7,0.4,-5.76
1,5,0.01,6,11,6,0.4,19.74
0,0,0.08,12,3,6,0.4,5.52
0,0,0.02,31,4,7,0.64,69.88
1,5,0.1,16,9,13,0.37,25.88
1,5,0.05,5,11,5,0.66,28.55
2,7,0.06,6,26,5,0.39,46.48
2,7,0.07,19,26,6,0.44,176.78
2,7,0.08,86,19,1,0.55,766.98
1,5,0.02,28,2,2,0.4,19.28
2,7,0.06,6,6,5,0.39,6.88
2,7,0.07,19,6,6,0.44,36.18
2,7,0.08,86,5,1,0.55,201.1
4,15,0.02,348,13,40,0.62,2674.4
2,7,0,12,13,5,0.38,54.28
3,10,0.07,4,9,1,0.39,10.52
2,7,0.01,6,8,7,0.39,11.24
2,7,0.06,105,8,42,0.75,537.6
1,5,0.02,28,1,2,0.4,8.64
2,7,0.04,6,8,7,0.39,9.8
2,7,0.1,56,9,14,0.36,117.04
0,0,0.08,20,7,4,0.68,80
2,7,0.1,49,32,35,0.83,1109.64
2,7,0.07,101,18,42,0.61,939.72
0,0,0.08,20,2,4,0.68,20
2,7,0.1,49,8,35,0.83,251.16
2,7,0.07,101,4,42,0.61,176.16
0,0,0.1,388,26,20,0.38,2804.64
3,10,0.04,11,12,5,0.57,64.96
3,10,0.1,14,4,7,0.52,16.52
3,10,0.08,280,1,23,0.59,119.8
3,10,0.02,6,3,1,0.49,7.46
1,5,0.02,21,7,7,0.78,104.72
1,5,0.1,6,13,7,0.37,14.06
0,0,0.1,388,6,20,0.38,631.84
1,5,0.1,8,22,9,0.4,43.8
3,10,0.05,5,3,1,0.8,10.25
1,5,0.04,69,6,60,0.41,93.18
1,5,0.05,196,12,4,0.59,1266.08
1,5,0.1,8,6,9,0.4,5.4
3,10,0.06,86,2,1,0.39,55.76
3,10,0.04,8,9,5,0.41,21.64
3,10,0.1,5,40,5,0.38,51
3,10,0.1,141,3,24,0.57,174.81
3,10,0,6,54,1,0.6,193.4
3,10,0.07,4,41,1,0.37,48.2
1,5,0.08,12,6,6,0.52,25.68
2,7,0.08,7,5,2,0.4,9.2
3,10,0.09,600,14,24,0.37,2328
3,10,0.03,126,2,8,0.57,128.08
3,10,0.1,5,10,5,0.38,9
3,10,0.1,141,1,24,0.57,42.27
3,10,0,6,13,1,0.6,45.8
0,0,0.01,217,12,64,0.59,1446.32
1,5,0.08,7,10,10,0.83,42.5
1,5,0.03,128,14,13,0.5,829.24
1,5,0.09,4,13,1,0.56,23.44
3,10,0.07,4,10,1,0.37,11
1,5,0.03,4,4,1,0.38,4.6
1,5,0.04,3,35,1,0.48,45.2
3,10,0,31,56,9,0.4,685.4
0,0,0.02,19,16,1,0.35,99.32
1,5,0.03,4,1,1,0.38,0.4
0,0,0.1,16,7,11,0.6,45
1,5,0.04,3,9,1,0.48,10.88
3,10,0,31,14,9,0.4,164.6
0,0,0.02,19,4,1,0.35,24.08
4,15,0.02,116,36,2,0.49,1960.72
4,15,0.08,450,2,24,0.52,372
3,10,0.1,40,13,10,0.4,146
4,15,0.02,116,9,2,0.49,488.68
4,15,0.1,1,10,1,0.81,6.1
4,15,0.1,4,2,1,0.44,1.72
4,15,0.08,450,1,24,0.52,174
4,15,0.02,244,5,43,0.55,603.6
4,15,0.02,40,12,9,0.65,293.4
3,10,0.1,40,3,10,0.4,26
0,0,0.03,9,47,4,0.58,228.65
0,0,0.01,74,24,4,0.79,1381.28
0,0,0.08,31,16,4,0.44,174.56
0,0,0.1,91,20,14,0.36,459.2
0,0,0.03,9,12,4,0.58,55.4
0,0,0.01,74,6,4,0.79,342.32
0,0,0.08,31,4,4,0.44,40.64
0,0,0.1,91,5,14,0.36,104.3
4,15,0,22,2,15,0.38,1.72
4,15,0.1,36,13,1,0.36,120.68
2,7,0.01,131,4,30,0.78,373.48
1,5,0.02,4,4,6,0.4,0.08
4,15,0,349,14,60,0.5,2383
4,15,0.09,5,35,6,0.36,41.25
2,7,0.02,206,12,6,0.59,1403.04
4,15,0.09,5,9,6,0.36,6.15
0,0,0.02,4,10,1,0.83,31.4
3,10,0.06,4,36,1,0.39,46.52
3,10,0.06,99,21,9,0.35,593.91
1,5,0.09,6,56,1,0.39,99.8
3,10,0.06,4,9,1,0.39,10.88
3,10,0.06,99,5,9,0.35,134.55
0,0,0.09,501,12,69,0.37,1614.36
0,0,0.1,5,1,3,0.36,-1.7
1,5,0.09,6,14,1,0.39,24.2
1,5,0.02,66,8,4,0.59,296.96
4,15,0.08,3,52,1,0.39,47.36
1,5,0.02,66,2,4,0.59,71.24
4,15,0.08,3,13,1,0.39,11.09
1,5,0.03,3,8,1,0.36,6.92
1,5,0.1,85,13,60,0.56,448.3
3,10,0.09,4,8,5,0.37,3.96
3,10,0.01,66,37,5,0.57,1362.52
3,10,0,12,3,7,0.35,5.6
3,10,0,8,10,9,0.58,37.4
3,10,0.09,4,2,5,0.37,-2.76
3,10,0.01,66,9,5,0.57,327.64
2,7,0.01,7,41,5,0.37,98.32
2,7,0.04,23,2,9,0.44,9.4
0,0,0.06,2,6,5,0.41,-0.8
0,0,0.08,9,9,7,0.57,32.69
2,7,0.01,7,10,5,0.37,20.2
2,7,0.01,6,50,5,0.35,97
3,10,0.07,138,6,35,0.5,321.04
2,7,0.01,6,13,5,0.35,21.52
4,15,0,5,4,8,0.38,-0.4
4,15,0.03,8,6,3,0.59,23.88
2,7,0.09,21,1,3,0.81,12.12
4,15,0.03,16,7,4,0.37,34.08
4,15,0.1,31,6,5,0.4,50.8
4,15,0.03,81,1,1,0.57,42.74
2,7,0.08,500,39,24,0.36,5436
2,7,0.05,138,49,35,0.5,3007.9
2,7,0.06,5,12,1,0.36,17
2,7,0.07,193,6,20,0.71,721.12
2,7,0.1,156,6,9,0.58,440.28
4,15,0.09,6,3,5,0.43,1.12
2,7,0.08,500,10,24,0.36,1376
2,7,0.05,138,12,35,0.5,710.2
4,15,0.03,3,1,4,0.56,-2.41
3,10,0.05,211,5,10,0.6,570.25
3,10,0.04,183,3,69,0.72,304.32
4,15,0.1,3,46,6,0.4,35.4
4,15,0.05,5,27,5,0.38,39.55
4,15,0.1,3,11,6,0.4,3.9
4,15,0.05,5,7,5,0.38,6.55
1,5,0.04,22,1,4,0.52,6.56
1,5,0.05,22,50,15,0.38,348
1,5,0.09,13,53,5,0.4,208.59
1,5,0.04,22,1,4,0.52,6.56
1,5,0.05,22,13,15,0.38,79.38
1,5,0.09,13,13,5,0.4,47.39
1,5,0.07,421,2,20,0.35,215.76
1,5,0.09,29,12,9,0.42,105.84
2,7,0.04,36,46,1,0.55,843.56
2,7,0.04,36,11,1,0.55,200.96
2,7,0.05,116,12,3,0.55,693
2,7,0.02,3,2,1,0.37,1.1
3,10,0.02,5,10,8,0.38,10
4,15,0.05,7,13,5,0.37,24.12
3,10,0.02,5,3,8,0.38,-2.6
4,15,0.05,7,3,5,0.37,1.72
4,15,0.08,27,32,5,0.5,357.88
4,15,0,10,53,5,0.4,207
4,15,0.07,4,47,1,0.08,0.88
3,10,0.02,41,45,2,0.44,772.9
4,15,0.08,27,8,5,0.5,85.72
4,15,0,10,13,5,0.4,47
4,15,0.07,4,12,1,0.08,-0.52
3,10,0.02,41,11,2,0.44,187.42
4,15,0.02,5,31,3,0.37,51.25
0,0,0.02,15,9,10,0.38,38.6
0,0,0,7,1,5,0.56,-1.08
2,7,0.07,3,4,49,0.59,-42.76
2,7,0.07,6,1,1,0.39,0.92
2,7,0.05,10,13,5,0.59,65.2
4,15,0.02,5,8,3,0.37,11
1,5,0.04,4,13,1,0.52,23.96
1,5,0.07,2,4,1,0.38,1.48
0,0,0.03,40,29,7,0.67,735.4
0,0,0.03,66,24,4,0.59,883.04
0,0,0.1,281,27,36,0.66,4212.72
4,15,0.1,5,7,1,0.36,8.1
0,0,0.03,40,7,7,0.67,172.2
0,0,0.03,66,6,4,0.59,217.76
0,0,0.1,281,7,36,0.66,1065.52
3,10,0,3,14,1,0.4,15.8
1,5,0.08,2,13,1,0.38,6.8
2,7,0.09,5,27,0,0.39,40.5
2,7,0.07,81,52,35,0.83,3166.12
2,7,0,116,43,3,0.55,2740.4
2,7,0.09,5,7,0,0.39,10.5
2,7,0.07,81,13,35,0.83,765.28
2,7,0,116,11,3,0.55,698.8
3,10,0.01,151,43,14,0.38,2388.41
3,10,0.06,416,12,11,0.57,2534.92
3,10,0.05,196,29,4,0.56,2894.84
2,7,0.06,1,39,1,0.81,28.25
0,0,0.08,16,13,8,0.59,98.08
4,15,0.05,12,26,6,0.35,87.6
3,10,0.01,151,11,14,0.38,600.57
3,10,0.06,416,3,11,0.57,625.48
3,10,0.05,196,7,4,0.56,695.72
2,7,0.06,1,10,1,0.81,6.5
0,0,0.08,16,3,8,0.59,16.48
4,15,0.05,12,6,6,0.35,15.6
4,15,0.05,8,18,9,0.58,67.32
1,5,0.09,114,22,35,0.5,993.28
3,10,0.01,13,6,3,0.6,43.02
4,15,0.05,8,4,9,0.58,7.96
1,5,0.09,114,6,35,0.5,245.44
0,0,0.04,19,12,10,0.37,65.24
1,5,0,6,10,8,0.37,14.2
0,0,0.04,35,36,20,0.38,408.4
2,7,0.03,4,22,49,0.6,1.16
2,7,0.02,151,12,60,0.77,1299
0,0,0.04,35,9,20,0.38,87.1
0,0,0.01,27,9,19,0.44,85.49
2,7,0.03,4,6,49,0.6,-35.32
2,7,0.02,151,3,60,0.77,279.75
0,0,0.01,401,9,48,0.36,1215.15
3,10,0.04,16,12,9,0.49,77.4
3,10,0.05,3,5,1,0.59,7.1
3,10,0.02,6,2,1,0.4,3.56
3,10,0.03,4,6,1,0.39,7.64
0,0,0.03,22,10,5,0.41,78.6
0,0,0,66,2,9,0.56,64.92
0,0,0.09,20,9,6,0.38,46.2
4,15,0.1,2,24,1,0.58,22.04
1,5,0.08,48,40,7,0.37,549.8
1,5,0.1,35,1,2,0.43,9.55
1,5,0,17,9,7,0.81,116.93
0,0,0.09,2,8,5,0.4,-0.04
0,0,0.05,36,10,1,0.55,179
2,7,0.02,7,1,3,0.37,-0.55
2,7,0.01,6,7,3,0.54,19.26
4,15,0.1,2,6,1,0.58,4.76
0,0,0.03,5,10,0,0.39,18
0,0,0.07,141,11,20,0.73,1003.66
1,5,0.08,48,10,7,0.37,132.2
4,15,0.02,41,15,7,0.6,349.7
4,15,0.05,3,18,1,0.36,15.74
4,15,0.02,41,4,7,0.6,88.12
4,15,0.05,3,4,1,0.36,2.72
0,0,0.04,16,8,13,0.37,29.24
0,0,0.05,11,6,5,0.36,15.46
0,0,0.02,35,10,5,0.38,121
2,7,0.04,100,13,20,0.5,578
2,7,0.01,56,13,52,0.72,464.88
2,7,0.09,33,3,9,0.61,42.48
2,7,0.05,116,43,6,0.57,2587.76
2,7,0.01,66,49,4,0.59,1871.72
3,10,0.01,49,40,54,0.69,1278.8
3,10,0.04,106,40,14,0.65,2572.4
3,10,0.09,7,4,2,0.38,6.12
4,15,0.02,20,9,11,0.6,93.4
4,15,0.06,66,22,9,0.56,717
4,15,0.1,160,21,6,0.49,1304.4
4,15,0.1,6,40,9,0.37,55.8
3,10,0.08,3,29,1,0.36,23.36
3,10,0.08,18,46,9,0.47,313.92
2,7,0.05,116,11,6,0.57,657.52
2,7,0.01,66,12,4,0.59,455.36
3,10,0.01,49,10,54,0.69,279.2
3,10,0.04,106,10,14,0.65,632.6
3,10,0.09,7,1,2,0.38,0.03
4,15,0.02,20,2,11,0.6,12.2
4,15,0.06,66,6,9,0.56,189
4,15,0.1,160,5,6,0.49,306
4,15,0.1,6,10,9,0.37,7.2
3,10,0.08,3,7,1,0.36,4.88
3,10,0.08,18,11,9,0.47,68.22
4,15,0.02,35,14,2,0.43,198.9
4,15,0.01,43,7,6,0.5,141.49
2,7,0.01,111,4,30,0.71,280.8
2,7,0.07,21,56,3,0.81,867.24
0,0,0.09,4,45,5,0.35,41.8
2,7,0.01,111,1,30,0.71,47.7
2,7,0.07,21,14,3,0.81,214.56
0,0,0.09,4,11,5,0.35,6.44
0,0,0.01,3,46,1,0.36,47.3
4,15,0.08,5,48,6,0.36,61.2
1,5,0.08,4,25,1,0.38,29
1,5,0.04,301,39,65,0.56,6039.28
0,0,0.01,3,11,1,0.36,10.55
4,15,0.08,5,12,6,0.36,10.8
4,15,0.03,4,5,1,0.39,6.2
1,5,0.08,4,6,1,0.38,6.2
1,5,0.04,301,10,65,0.56,1500.2
2,7,0.1,181,40,55,0.57,3347.8
2,7,0.1,181,10,55,0.57,795.7
1,5,0,7,55,2,0.47,178.95
1,5,0,146,54,52,0.69,5387.96
2,7,0.09,2,19,1,0.57,17.24
1,5,0,7,14,2,0.47,44.06
1,5,0,146,13,52,0.69,1257.62
2,7,0.09,2,5,1,0.57,3.8
0,0,0.09,16,13,1,0.38,59.32
0,0,0,3,6,1,0.56,9.08
4,15,0.01,261,6,42,0.59,866.28
3,10,0.08,6,1,6,0.36,-4.32
2,7,0.09,108,44,6,0.65,2655.12
2,7,0.06,4,8,1,0.38,9.24
2,7,0.08,4,7,1,0.38,7.4
1,5,0.09,11,5,6,0.42,12.15
2,7,0.09,108,11,6,0.65,659.28
2,7,0.05,4,11,5,0.59,18.76
2,7,0.1,196,9,9,0.6,873
2,7,0.06,4,2,1,0.38,1.56
2,7,0.08,4,2,1,0.38,1.4
4,15,0.03,41,53,3,0.36,714.09
4,15,0.05,49,15,20,0.57,362.2
4,15,0.04,3,2,2,0.58,1.24
4,15,0.03,41,13,3,0.36,172.89
4,15,0.05,49,4,20,0.57,81.92
0,0,0.03,40,11,20,0.77,305.6
0,0,0.08,4,11,6,0.4,8.08
0,0,0.01,201,9,4,0.59,1045.22
1,5,0.01,7,8,2,0.39,19.28
3,10,0.05,40,52,7,0.67,1282.6
3,10,0.04,6,30,5,0.35,50.8
3,10,0.02,6,4,4,0.68,11.84
3,10,0.05,6,3,5,0.36,0.58
0,0,0.09,20,8,4,0.68,90.4
3,10,0.05,40,13,7,0.67,315.4
3,10,0.04,6,8,5,0.35,9.88
3,10,0.02,6,1,4,0.68,-0.04
3,10,0.05,6,1,5,0.36,-3.14
4,15,0.04,9,1,6,0.35,-3.21
0,0,0.09,20,2,4,0.68,19.6
2,7,0.1,90,9,42,0.66,411.6
2,7,0.1,3,21,2,0.84,44.62
0,0,0.05,3,12,2,0.58,17.08
2,7,0.1,90,2,42,0.66,58.8
2,7,0.1,3,5,2,0.84,9.1
3,10,0.09,176,45,9,0.57,3792.6
1,5,0.04,27,5,19,0.44,35
1,5,0.09,321,3,29,0.66,519.91
3,10,0.09,176,11,9,0.57,920.28
2,7,0.05,7,12,7,0.37,19.88
2,7,0.01,96,7,35,0.5,294.28
1,5,0.03,8,1,10,0.59,-5.52
1,5,0.04,21,6,4,0.77,87.98
1,5,0.01,5,12,1,0.36,20
2,7,0.03,55,7,14,0.37,116.9
3,10,0.07,3,7,1,0.36,5.09
2,7,0.1,16,53,1,0.38,236.44
2,7,0.01,20,13,10,0.49,114.8
2,7,0.1,16,13,1,0.38,57.24
2,7,0.01,20,3,10,0.49,18.8
0,0,0.1,31,12,9,0.58,169.56
0,0,0.02,213,14,52,0.64,1796.84
2,7,0.03,8,3,3,0.77,14.76
2,7,0,2,16,1,0.56,16.92
4,15,0,271,49,28,0.56,7408.24
1,5,0.08,51,56,22,0.55,1320.32
1,5,0.08,35,48,8,0.57,815.2
2,7,0.03,8,1,3,0.77,2.92
2,7,0,2,4,1,0.56,3.48
0,0,0,21,5,5,0.58,55.9
4,15,0,271,12,28,0.56,1793.12
0,0,0.02,7,12,6,0.39,25.08
0,0,0.1,4,13,1,0.83,36.96
1,5,0.08,51,14,22,0.55,313.58
1,5,0.08,35,12,8,0.57,197.8
1,5,0.01,10,10,5,0.59,53
3,10,0.1,10,7,1,0.39,19.3
2,7,0.03,7,13,6,0.39,26.76
2,7,0.1,141,3,20,0.73,246.49
3,10,0.09,145,53,18,0.56,3593.95
0,0,0.07,159,11,60,0.55,779.52
3,10,0.09,145,13,18,0.56,867.95
0,0,0.07,159,3,60,0.55,168.96
4,15,0.05,6,9,7,0.36,9.74
4,15,0.05,6,2,7,0.36,-3.28
4,15,0.1,10,6,1,0.43,18.8
2,7,0.09,2,3,1,0.44,1.1
0,0,0.09,181,8,30,0.69,838.8
0,0,0.02,15,11,13,0.43,54.65
0,0,0.02,6,6,5,0.36,7.24
1,5,0.02,8,52,4,0.61,241.44
1,5,0.02,8,13,4,0.61,57.36
1,5,0.04,4,12,7,0.54,17
1,5,0.1,66,30,6,0.56,904.8
3,10,0.08,80,1,48,0.74,4.8
3,10,0.09,126,1,6,0.56,53.22
4,15,0.04,86,1,1,0.39,29.1
1,5,0.04,4,3,7,0.54,-1
1,5,0.1,66,8,6,0.56,236.88
0,0,0,123,8,70,0.74,658.16
2,7,0.04,6,13,5,0.36,19.96
2,7,0.04,6,3,5,0.36,0.76
1,5,0.09,43,14,5,0.56,277.94
1,5,0.02,356,11,59,0.64,2368.92
0,0,0.03,49,13,6,0.38,216.95
0,0,0.08,296,14,54,0.76,2763.92
1,5,0.08,11,13,5,0.59,67.93
0,0,0.01,501,3,26,0.6,860.77
0,0,0.1,8,6,8,0.55,13.6
0,0,0.07,12,8,7,0.04,-9.88
0,0,0.09,600,46,24,0.37,7704
3,10,0,151,9,60,0.77,986.43
0,0,0.07,12,2,7,0.04,-7.72
0,0,0.09,600,11,24,0.37,1824
4,15,0.07,11,9,4,0.58,46.49
4,15,0.03,6,6,8,0.36,3.88
2,7,0.08,27,1,4,0.75,14.09
4,15,0.08,156,6,8,0.6,478.72
3,10,0.01,41,49,19,0.57,1106.04
0,0,0.02,91,46,30,0.61,2439.74
3,10,0,81,35,30,0.4,1104
3,10,0.09,6,52,7,0.37,80.36
3,10,0.01,41,12,19,0.57,256.52
3,10,0.01,7,8,6,0.39,15.28
4,15,0.07,82,20,56,0.6,813.2
4,15,0.06,9,16,3,0.49,58.92
1,5,0.03,6,16,3,0.54,45.96
2,7,0.09,348,5,40,0.62,882.2
0,0,0.02,91,11,30,0.61,560.59
3,10,0,81,9,30,0.4,261.6
3,10,0.09,6,13,7,0.37,14.84
4,15,0.01,206,53,20,0.6,6421.62
4,15,0.09,163,57,20,0.39,2767.3
4,15,0.07,201,44,4,0.59,4594.88
4,15,0.01,206,13,20,0.6,1560.02
4,15,0.09,163,14,20,0.39,664.6
4,15,0.07,201,11,4,0.59,1145.72
3,10,0.1,206,15,3,0.59,1511.1
1,5,0.05,6,3,1,0.38,4.94
1,5,0.09,12,5,5,0.58,24.4
2,7,0.04,12,7,6,0.57,38.52
3,10,0.04,2,38,1,0.42,27.88
3,10,0.04,66,64,9,0.58,2271.96
4,15,0.02,526,2,20,0.37,348.2
4,15,0.1,17,16,3,0.37,70.44
4,15,0.09,6,12,4,0.68,38.48
1,5,0.03,31,18,20,0.4,186.46
2,7,0.08,10,6,9,0.6,22.2
3,10,0.04,2,9,1,0.42,5.84
3,10,0.04,66,16,9,0.58,561.24
4,15,0.02,3,11,4,0.56,13.82
1,5,0.04,6,6,8,0.37,3.88
1,5,0.1,9,9,6,0.59,33.69
1,5,0.04,2,7,2,0.51,4.58
4,15,0.05,3,53,1,0.39,53.06
3,10,0.05,66,77,20,0.59,4397.32
4,15,0.05,81,72,35,0.81,3597.6
4,15,0.05,126,52,6,0.6,146.92
4,15,0.09,3,68,2,0.82,135.36
0,0,0.03,16,16,8,0.59,58.8
3,10,0.05,14,10,7,0.52,200.4
3,10,0.1,32,14,46,0.65,12.26
4,15,0.05,3,13,1,0.39,1073.08
4,15,0.05,81,18,35,0.81,894.9
4,15,0.05,126,13,6,0.6,35.23
4,15,0.09,3,17,2,0.82,27.84
0,0,0.03,16,4,8,0.59,29.2
2,7,0.04,10,8,6,0.48,65.8
0,0,0.05,116,3,56,0.4,5515.2
0,0,0.03,145,72,18,0.56,891.4
0,0,0.06,86,20,3,0.58,103.02
0,0,0.04,38,9,3,0.35,67.2
0,0,0.1,12,13,3,0.55,136.2
0,0,0.04,5,79,6,0.4,1365.3
0,0,0.03,145,18,18,0.56,220.6
0,0,0.06,86,5,3,0.58,20.56
0,0,0.04,38,2,3,0.35,282.02
0,0,0.01,349,2,60,0.5,13.2
0,0,0.1,12,3,3,0.55,30
0,0,0.04,5,20,6,0.4,356.1
1,5,0.04,10,71,6,0.55,11.96
3,10,0.06,3,9,1,0.54,192.7
1,5,0.07,26,15,14,0.6,1289.76
1,5,0.03,126,18,3,0.6,85.8
1,5,0.04,10,18,6,0.55,197.75
3,10,0.02,55,11,14,0.37,32.65
0,0,0.09,5,11,2,0.72,489.16
3,10,0.08,96,13,35,0.5,176.96
2,7,0.03,8,58,4,0.42,509.2
2,7,0.01,105,14,20,0.37,7.45
0,0,0.09,5,3,2,0.72,85.96
3,10,0.08,96,3,35,0.5,42.8
2,7,0.03,8,15,4,0.42,131.2
2,7,0.01,105,4,20,0.37,193.2
2,7,0.05,83,6,6,0.45,51.12
4,15,0.08,12,17,6,0.36,1223.6
3,10,0.03,31,55,4,0.75,308.48
3,10,0.03,31,14,4,0.75,435.28
3,10,0.07,64,18,14,0.46,40.22
0,0,0.03,19,7,5,0.37,26.9
2,7,0.06,10,9,1,0.37,1189
2,7,0.07,126,19,8,0.57,152.09
3,10,0.02,21,9,1,0.83,45.5
3,10,0,6,11,4,0.75,3368.02
3,10,0.07,146,41,44,0.64,9.5
0,0,0.08,2,25,5,0.37,63
0,0,0.04,5,36,0,0.39,189.8
4,15,0.02,60,9,10,0.39,-496.6
3,10,0.95,146,10,44,0.64,-1.52
0,0,0.08,2,6,5,0.37,15.75
0,0,0.04,5,9,0,0.39,34.6
3,10,0.06,43,2,17,0.66,25.72
3,10,0.01,22,3,2,0.43,837.56
3,10,0.07,38,79,3,0.35,2724.28
4,15,0.03,92,14,40,0.67,784.32
3,10,0.07,38,20,3,0.35,209.8
3,10,0.05,66,19,20,0.59,657.16
3,10,0.07,244,69,63,0.57,8355
4,15,0.08,61,55,32,0.56,1578.4
3,10,0.07,244,17,63,0.57,2011
1,5,0.08,6,18,7,0.36,23.24
0,0,0.03,27,6,5,0.5,71.14
0,0,0.07,7,6,11,0.37,1.6
4,15,0.08,61,14,32,0.56,377.92
3,10,0.07,6,16,8,0.37,20.8
2,7,0.06,4,16,3,0.39,18.12
2,7,0.09,4,14,6,0.4,11.36
3,10,0.02,5,9,3,0.38,13.2
4,15,0.09,8,38,6,0.35,73.04
1,5,0.95,281,16,36,0.66,-1339.84
1,5,0.05,16,9,1,0.38,46.52
3,10,0.02,5,2,3,0.38,0.6
1,5,0,8,4,6,0.36,5.52
4,15,0.09,8,9,6,0.35,12.72
4,15,0.08,43,60,5,0.56,1233.4
4,15,0.07,8,36,9,0.4,86.04
2,7,0.03,6,5,3,0.36,6.9
4,15,0.08,43,15,5,0.56,304.6
4,15,0.07,8,9,9,0.4,14.76
4,15,0.05,77,27,20,0.54,998.71
3,10,0.01,21,69,1,0.57,810.44
4,15,0.05,77,7,20,0.54,244.11
3,10,0.01,21,17,1,0.57,198.92
3,10,0.08,2,2,1,0.37,0.16
3,10,0.1,6,16,6,0.36,18.96
3,10,0.08,102,14,21,0.59,707.28
3,10,0.07,6,16,8,0.37,20.8
3,10,0.01,2,18,1,0.83,28.52
2,7,0.02,81,13,7,0.48,477.38
2,7,0.08,3,10,2,0.58,13
1,5,0.06,126,2,6,0.6,130.08
3,10,0.06,12,17,6,0.4,63.36
3,10,0.08,5,16,7,0.36,15.4
3,10,0.06,5,11,6,0.4,12.7
0,0,0.04,4,2,7,0.38,-4.28
1,5,0.06,218,2,18,0.57,204.36
1,5,0.01,15,19,11,0.58,151.45
2,7,0.02,6,20,1,0.39,43.4
2,7,0.02,10,2,1,0.43,7.2
3,10,0,21,13,1,0.83,225.59
3,10,0.07,3,17,1,0.45,18.38
0,0,0.04,4,1,7,0.38,-5.64
0,0,0.05,7,58,7,0.37,122.92
0,0,0,126,64,3,0.6,4835.4
0,0,0.01,31,9,7,0.79,210.62
0,0,0,20,57,35,0.84,922.6
2,7,0.09,64,53,12,0.38,971.68
0,0,0.05,7,15,7,0.37,26.6
0,0,0,126,16,3,0.6,1206.6
0,0,0.01,31,2,7,0.79,41.36
0,0,0,20,14,35,0.84,200.2
0,0,0.02,16,17,1,0.38,96.92
0,0,0.07,52,11,18,0.65,313.76
0,0,0.04,126,4,9,0.57,258.12
2,7,0.04,3,10,1,0.36,8.6
2,7,0.06,66,11,4,0.59,380.78
2,7,0.09,64,13,12,0.38,229.28
3,10,0,6,6,5,0.36,7.96
2,7,0.1,4,13,7,0.37,7.04
2,7,0.08,6,4,10,0.37,-3.04
2,7,0.02,25,19,9,0.5,219
2,7,0.02,21,27,9,0.59,314.19
1,5,0.01,25,11,3,0.39,101.5
1,5,0.06,7,63,2,0.39,143.53
3,10,0.04,21,28,9,0.59,314.4
3,10,0.05,348,68,85,0.66,14350.04
2,7,0.02,25,5,9,0.5,51
2,7,0.02,21,7,9,0.59,74.79
4,15,0.01,34,8,2,0.45,117.68
1,5,0.01,25,3,3,0.39,25.5
1,5,0.06,7,16,2,0.39,34.96
3,10,0.04,21,7,9,0.59,71.85
3,10,0.05,348,17,85,0.66,3523.76
0,0,0.01,11,6,3,0.38,21.42
0,0,0.03,4,18,1,0.57,37.88
1,5,0.01,3,19,1,0.36,18.95
3,10,0.08,41,35,19,0.57,684.15
2,7,0.08,551,77,46,0.71,26683.01
2,7,0.02,114,15,30,0.69,1115.7
2,7,0.04,66,18,9,0.58,632.52
3,10,0.08,41,9,19,0.57,161.81
3,10,0.07,14,18,7,0.38,71.12
3,10,0.1,9,18,6,0.39,40.98
3,10,0.02,12,15,7,0.04,-3.4
1,5,0.02,51,9,14,0.56,233.86
2,7,0.08,551,19,46,0.71,6549.47
2,7,0.07,3,66,1,0.08,0.98
2,7,0.07,3,16,1,0.08,-0.52
4,15,0,7,16,8,0.58,56.96
0,0,0.01,8,6,9,0.58,18.36
0,0,0.09,196,15,9,0.58,1431.6
2,7,0.06,49,11,10,0.57,264.89
4,15,0.06,6,9,1,0.6,28.16
4,15,0.05,20,1,4,0.44,3.8
4,15,0.05,13,16,5,0.82,155.16
1,5,0.03,12,18,3,0.55,109.32
